id,transactionId,description,user,actionTrig,actionPerformed,changeSet,dn,affectedObject,cause,creation_date,creation_time
4294969939,576460752303444159,Filter FLT-PatchManagement created,admin,config,creation,"descr:Patch Management Filter, name:FLT-PatchManagement",subj-[uni/tn-000_dsp_2021/flt-FLT-PatchManagement]/mod-4294969939,uni/tn-000_dsp_2021/flt-FLT-PatchManagement,transition,2021-03-02,01:26:33.692+00:00
4294969940,576460752303444156,RsVrfValidationPol created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod/rsvrfValidationPol]/mod-4294969940,uni/tn-000_dsp_2021/ctx-VRF-Prod/rsvrfValidationPol,transition,2021-03-02,01:26:31.485+00:00
4294969941,576460752303444156,RsOspfCtxPol created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod/rsospfCtxPol]/mod-4294969941,uni/tn-000_dsp_2021/ctx-VRF-Prod/rsospfCtxPol,transition,2021-03-02,01:26:31.485+00:00
4294969942,576460752303444156,RsCtxToExtRouteTagPol created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod/rsctxToExtRouteTagPol]/mod-4294969942,uni/tn-000_dsp_2021/ctx-VRF-Prod/rsctxToExtRouteTagPol,transition,2021-03-02,01:26:31.485+00:00
4294969943,576460752303444156,RsCtxToEpRet created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod/rsctxToEpRet]/mod-4294969943,uni/tn-000_dsp_2021/ctx-VRF-Prod/rsctxToEpRet,transition,2021-03-02,01:26:31.485+00:00
4294969944,576460752303444156,RsBgpCtxPol created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod/rsbgpCtxPol]/mod-4294969944,uni/tn-000_dsp_2021/ctx-VRF-Prod/rsbgpCtxPol,transition,2021-03-02,01:26:31.485+00:00
4294969945,576460752303444156,Any created,admin,config,creation,"matchT:AtleastOne, prefGrMemb:disabled",subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod/any]/mod-4294969945,uni/tn-000_dsp_2021/ctx-VRF-Prod/any,transition,2021-03-02,01:26:31.484+00:00
4294969946,576460752303444156,Ctx VRF-Prod created,admin,config,creation,"bdEnforcedEnable:no, descr:Test VRF Created with Ansible, ipDataPlaneLearning:enabled, knwMcastAct:permit, name:VRF-Prod, pcEnfDir:ingress, pcEnfPref:enforced",subj-[uni/tn-000_dsp_2021/ctx-VRF-Prod]/mod-4294969946,uni/tn-000_dsp_2021/ctx-VRF-Prod,transition,2021-03-02,01:26:31.484+00:00
4294969947,576460752303444163,Entry FLTe-PatchManagement-TCP80 created,admin,config,creation,"applyToFrag:no, arpOpc:unspecified, dFromPort:http, dToPort:http, descr:Patch Management TCP 80, etherT:ip, icmpv4T:unspecified, icmpv6T:unspecified, matchDscp:unspecified, name:FLTe-PatchManagement-TCP80, prot:tcp, sFromPort:unspecified, sToPort:unspecified, stateful:no",subj-[uni/tn-000_dsp_2021/flt-FLT-PatchManagement/e-FLTe-PatchManagement-TCP80]/mod-4294969947,uni/tn-000_dsp_2021/flt-FLT-PatchManagement/e-FLTe-PatchManagement-TCP80,transition,2021-03-02,01:26:35.713+00:00
4294969948,576460752303444168,RsCons sql created,admin,config,creation,"prio:unspecified, tnVzBrCPName:sql",subj-[uni/tn-Heroes/ap-Power_up/epg-Web/rscons-sql]/mod-4294969948,uni/tn-Heroes/ap-Power_up/epg-Web/rscons-sql,transition,2021-03-02,01:26:39.552+00:00
4294969949,576460752303444182,RsCustQosPol created,admin,config,creation,,subj-[uni/tn-Heroes/ap-Power_up/epg-DB/rscustQosPol]/mod-4294969949,uni/tn-Heroes/ap-Power_up/epg-DB/rscustQosPol,transition,2021-03-02,01:27:07.242+00:00
4294969950,576460752303444182,RsBd created,admin,config,creation,tnFvBDName:Hero_Land,subj-[uni/tn-Heroes/ap-Power_up/epg-DB/rsbd]/mod-4294969950,uni/tn-Heroes/ap-Power_up/epg-DB/rsbd,transition,2021-03-02,01:27:07.242+00:00
4294969951,576460752303444182,AEPg DB created,admin,config,creation,"floodOnEncap:disabled, hasMcastSource:no, isAttrBasedEPg:no, matchT:AtleastOne, name:DB, pcEnfPref:unenforced, prefGrMemb:exclude, prio:unspecified, shutdown:no",subj-[uni/tn-Heroes/ap-Power_up/epg-DB]/mod-4294969951,uni/tn-Heroes/ap-Power_up/epg-DB,transition,2021-03-02,01:27:07.242+00:00
4294969952,576460752303444194,RsMldsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Antivirus/rsmldsn]/mod-4294969952,uni/tn-000_dsp_2021/BD-BD-Antivirus/rsmldsn,transition,2021-03-02,01:27:19.002+00:00
4294969953,576460752303444194,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Antivirus/rsigmpsn]/mod-4294969953,uni/tn-000_dsp_2021/BD-BD-Antivirus/rsigmpsn,transition,2021-03-02,01:27:19.002+00:00
4294969954,576460752303444194,RsCtx created,admin,config,creation,tnFvCtxName:VRF_Name,subj-[uni/tn-000_dsp_2021/BD-BD-Antivirus/rsctx]/mod-4294969954,uni/tn-000_dsp_2021/BD-BD-Antivirus/rsctx,transition,2021-03-02,01:27:19.002+00:00
4294969955,576460752303444194,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-000_dsp_2021/BD-BD-Antivirus/rsbdToEpRet]/mod-4294969955,uni/tn-000_dsp_2021/BD-BD-Antivirus/rsbdToEpRet,transition,2021-03-02,01:27:19.002+00:00
4294969956,576460752303444194,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Antivirus/rsBDToNdP]/mod-4294969956,uni/tn-000_dsp_2021/BD-BD-Antivirus/rsBDToNdP,transition,2021-03-02,01:27:19.002+00:00
4294969957,576460752303444194,BD BD-Antivirus created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:BD-Antivirus, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-000_dsp_2021/BD-BD-Antivirus]/mod-4294969957,uni/tn-000_dsp_2021/BD-BD-Antivirus,transition,2021-03-02,01:27:19.001+00:00
4294969958,576460752303444191,RsMldsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsmldsn]/mod-4294969958,uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsmldsn,transition,2021-03-02,01:27:17.350+00:00
4294969959,576460752303444191,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsigmpsn]/mod-4294969959,uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsigmpsn,transition,2021-03-02,01:27:17.350+00:00
4294969960,576460752303444191,RsCtx created,admin,config,creation,tnFvCtxName:VRF_Name,subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsctx]/mod-4294969960,uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsctx,transition,2021-03-02,01:27:17.350+00:00
4294969961,576460752303444191,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsbdToEpRet]/mod-4294969961,uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsbdToEpRet,transition,2021-03-02,01:27:17.350+00:00
4294969962,576460752303444191,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsBDToNdP]/mod-4294969962,uni/tn-000_dsp_2021/BD-BD-PatchManagement/rsBDToNdP,transition,2021-03-02,01:27:17.350+00:00
4294969963,576460752303444191,BD BD-PatchManagement created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:BD-PatchManagement, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement]/mod-4294969963,uni/tn-000_dsp_2021/BD-BD-PatchManagement,transition,2021-03-02,01:27:17.349+00:00
4294969964,576460752303444200,RsMldsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsmldsn]/mod-4294969964,uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsmldsn,transition,2021-03-02,01:27:23.158+00:00
4294969965,576460752303444200,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsigmpsn]/mod-4294969965,uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsigmpsn,transition,2021-03-02,01:27:23.158+00:00
4294969966,576460752303444200,RsCtx created,admin,config,creation,tnFvCtxName:VRF_Name,subj-[uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsctx]/mod-4294969966,uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsctx,transition,2021-03-02,01:27:23.157+00:00
4294969967,576460752303444200,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsbdToEpRet]/mod-4294969967,uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsbdToEpRet,transition,2021-03-02,01:27:23.157+00:00
4294969968,576460752303444200,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsBDToNdP]/mod-4294969968,uni/tn-000_dsp_2021/BD-BD-Activedirectory/rsBDToNdP,transition,2021-03-02,01:27:23.157+00:00
4294969969,576460752303444200,BD BD-Activedirectory created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:BD-Activedirectory, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-000_dsp_2021/BD-BD-Activedirectory]/mod-4294969969,uni/tn-000_dsp_2021/BD-BD-Activedirectory,transition,2021-03-02,01:27:23.157+00:00
4294969970,576460752303444204,RsMldsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Monitoring/rsmldsn]/mod-4294969970,uni/tn-000_dsp_2021/BD-BD-Monitoring/rsmldsn,transition,2021-03-02,01:27:26.369+00:00
4294969971,576460752303444204,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Monitoring/rsigmpsn]/mod-4294969971,uni/tn-000_dsp_2021/BD-BD-Monitoring/rsigmpsn,transition,2021-03-02,01:27:26.369+00:00
4294969972,576460752303444204,RsCtx created,admin,config,creation,tnFvCtxName:VRF_Name,subj-[uni/tn-000_dsp_2021/BD-BD-Monitoring/rsctx]/mod-4294969972,uni/tn-000_dsp_2021/BD-BD-Monitoring/rsctx,transition,2021-03-02,01:27:26.368+00:00
4294969973,576460752303444204,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-000_dsp_2021/BD-BD-Monitoring/rsbdToEpRet]/mod-4294969973,uni/tn-000_dsp_2021/BD-BD-Monitoring/rsbdToEpRet,transition,2021-03-02,01:27:26.368+00:00
4294969974,576460752303444204,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-000_dsp_2021/BD-BD-Monitoring/rsBDToNdP]/mod-4294969974,uni/tn-000_dsp_2021/BD-BD-Monitoring/rsBDToNdP,transition,2021-03-02,01:27:26.368+00:00
4294969975,576460752303444204,BD BD-Monitoring created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:BD-Monitoring, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-000_dsp_2021/BD-BD-Monitoring]/mod-4294969975,uni/tn-000_dsp_2021/BD-BD-Monitoring,transition,2021-03-02,01:27:26.368+00:00
4294969976,576460752303444209,Subnet 10.10.1.1/24 created,admin,config,creation,"ctrl:nd, descr:Subnet Patch Management, ip:10.10.1.1/24, name:SN-10.10.1.0m24, preferred:no, scope:public, virtual:no",subj-[uni/tn-000_dsp_2021/BD-BD-PatchManagement/subnet-[10.10.1.1/24]]/mod-4294969976,uni/tn-000_dsp_2021/BD-BD-PatchManagement/subnet-[10.10.1.1/24],transition,2021-03-02,01:27:28.712+00:00
4294969977,576460752303444216,RsProv sql created,admin,config,creation,"matchT:AtleastOne, prio:unspecified, tnVzBrCPName:sql",subj-[uni/tn-Heroes/ap-Power_up/epg-Web/rsprov-sql]/mod-4294969977,uni/tn-Heroes/ap-Power_up/epg-Web/rsprov-sql,transition,2021-03-02,01:27:35.564+00:00
4294969978,576460752303444923,Ap HTBX created,admin,config,creation,"name:HTBX, prio:unspecified",subj-[uni/tn-Heroes/ap-HTBX]/mod-4294969978,uni/tn-Heroes/ap-HTBX,transition,2021-03-02,01:55:12.966+00:00
4294969979,576460752303445027,SvcCont created,admin,config,creation,,subj-[uni/tn-TEST-Tenant/svcCont]/mod-4294969979,uni/tn-TEST-Tenant/svcCont,transition,2021-03-02,01:58:56.175+00:00
4294969980,576460752303445027,RsTenantMonPol created,admin,config,creation,,subj-[uni/tn-TEST-Tenant/rsTenantMonPol]/mod-4294969980,uni/tn-TEST-Tenant/rsTenantMonPol,transition,2021-03-02,01:58:56.175+00:00
4294969981,576460752303445027,Tenant TEST-Tenant created,admin,config,creation,name:TEST-Tenant,subj-[uni/tn-TEST-Tenant]/mod-4294969981,uni/tn-TEST-Tenant,transition,2021-03-02,01:58:56.174+00:00
4294969982,576460752303445044,SvcCont deleted,admin,config,deletion,,subj-[uni/tn-TEST-Tenant/svcCont]/mod-4294969982,uni/tn-TEST-Tenant/svcCont,transition,2021-03-02,01:59:26.613+00:00
4294969983,576460752303445044,RsTenantMonPol deleted,admin,config,deletion,,subj-[uni/tn-TEST-Tenant/rsTenantMonPol]/mod-4294969983,uni/tn-TEST-Tenant/rsTenantMonPol,transition,2021-03-02,01:59:26.613+00:00
4294969984,576460752303445044,Tenant TEST-Tenant deleted,admin,config,deletion,,subj-[uni/tn-TEST-Tenant]/mod-4294969984,uni/tn-TEST-Tenant,transition,2021-03-02,01:59:26.613+00:00
4294969985,576460752303445236,Inst #HTBX created,admin,config,creation,name:#HTBX,subj-[uni/tn-Heroes/ap-HTBX/epg-WEB/tag-#HTBX]/mod-4294969985,uni/tn-Heroes/ap-HTBX/epg-WEB/tag-#HTBX,transition,2021-03-02,02:06:57.339+00:00
4294969986,576460752303445236,RsCustQosPol created,admin,config,creation,,subj-[uni/tn-Heroes/ap-HTBX/epg-WEB/rscustQosPol]/mod-4294969986,uni/tn-Heroes/ap-HTBX/epg-WEB/rscustQosPol,transition,2021-03-02,02:06:57.339+00:00
4294969987,576460752303445236,RsBd created,admin,config,creation,tnFvBDName:Hero_Land,subj-[uni/tn-Heroes/ap-HTBX/epg-WEB/rsbd]/mod-4294969987,uni/tn-Heroes/ap-HTBX/epg-WEB/rsbd,transition,2021-03-02,02:06:57.339+00:00
4294969988,576460752303445236,AEPg WEB created,admin,config,creation,"floodOnEncap:disabled, hasMcastSource:no, isAttrBasedEPg:no, matchT:AtleastOne, name:WEB, pcEnfPref:unenforced, prefGrMemb:exclude, prio:unspecified, shutdown:no",subj-[uni/tn-Heroes/ap-HTBX/epg-WEB]/mod-4294969988,uni/tn-Heroes/ap-HTBX/epg-WEB,transition,2021-03-02,02:06:57.339+00:00
4294969989,576460752303445287,RsProv web created,admin,config,creation,"matchT:AtleastOne, prio:unspecified, tnVzBrCPName:web",subj-[uni/tn-Heroes/ap-HTBX/epg-WEB/rsprov-web]/mod-4294969989,uni/tn-Heroes/ap-HTBX/epg-WEB/rsprov-web,transition,2021-03-02,02:09:06.434+00:00
4294969992,576460752303445337,Inst #HTBX created,admin,config,creation,name:#HTBX,subj-[uni/tn-Heroes/ap-HTBX/tag-#HTBX]/mod-4294969992,uni/tn-Heroes/ap-HTBX/tag-#HTBX,transition,2021-03-02,02:11:15.865+00:00
4294969993,576460752303445380,RsCons sql created,admin,config,creation,"prio:unspecified, tnVzBrCPName:sql",subj-[uni/tn-Heroes/ap-HTBX/epg-WEB/rscons-sql]/mod-4294969993,uni/tn-Heroes/ap-HTBX/epg-WEB/rscons-sql,transition,2021-03-02,02:12:24.359+00:00
4294969994,576460752303445488,Inst #HTBX created,admin,config,creation,name:#HTBX,subj-[uni/tn-Heroes/ap-HTBX/epg-DB/tag-#HTBX]/mod-4294969994,uni/tn-Heroes/ap-HTBX/epg-DB/tag-#HTBX,transition,2021-03-02,02:16:46.308+00:00
4294969995,576460752303445488,RsCustQosPol created,admin,config,creation,,subj-[uni/tn-Heroes/ap-HTBX/epg-DB/rscustQosPol]/mod-4294969995,uni/tn-Heroes/ap-HTBX/epg-DB/rscustQosPol,transition,2021-03-02,02:16:46.308+00:00
4294969996,576460752303445488,RsBd created,admin,config,creation,tnFvBDName:Hero_Land,subj-[uni/tn-Heroes/ap-HTBX/epg-DB/rsbd]/mod-4294969996,uni/tn-Heroes/ap-HTBX/epg-DB/rsbd,transition,2021-03-02,02:16:46.308+00:00
4294969997,576460752303445488,AEPg DB created,admin,config,creation,"floodOnEncap:disabled, hasMcastSource:no, isAttrBasedEPg:no, matchT:AtleastOne, name:DB, pcEnfPref:unenforced, prefGrMemb:exclude, prio:unspecified, shutdown:no",subj-[uni/tn-Heroes/ap-HTBX/epg-DB]/mod-4294969997,uni/tn-Heroes/ap-HTBX/epg-DB,transition,2021-03-02,02:16:46.308+00:00
4294969998,576460752303445551,RsProv sql created,admin,config,creation,"matchT:AtleastOne, prio:unspecified, tnVzBrCPName:sql",subj-[uni/tn-Heroes/ap-HTBX/epg-DB/rsprov-sql]/mod-4294969998,uni/tn-Heroes/ap-HTBX/epg-DB/rsprov-sql,transition,2021-03-02,02:19:32.167+00:00
4294970001,576460752303445628,RsMldsn created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-30/rsmldsn]/mod-4294970001,uni/tn-VM-LAB/BD-BD-VLAN-30/rsmldsn,transition,2021-03-02,02:22:10.002+00:00
4294970002,576460752303445628,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-30/rsigmpsn]/mod-4294970002,uni/tn-VM-LAB/BD-BD-VLAN-30/rsigmpsn,transition,2021-03-02,02:22:10.002+00:00
4294970003,576460752303445628,RsCtx created,admin,config,creation,tnFvCtxName:VM-VRF,subj-[uni/tn-VM-LAB/BD-BD-VLAN-30/rsctx]/mod-4294970003,uni/tn-VM-LAB/BD-BD-VLAN-30/rsctx,transition,2021-03-02,02:22:10.002+00:00
4294970004,576460752303445628,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-VM-LAB/BD-BD-VLAN-30/rsbdToEpRet]/mod-4294970004,uni/tn-VM-LAB/BD-BD-VLAN-30/rsbdToEpRet,transition,2021-03-02,02:22:10.002+00:00
4294970005,576460752303445628,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-30/rsBDToNdP]/mod-4294970005,uni/tn-VM-LAB/BD-BD-VLAN-30/rsBDToNdP,transition,2021-03-02,02:22:10.002+00:00
4294970006,576460752303445628,BD BD-VLAN-30 created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:yes, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:BD-VLAN-30, nameAlias:BD-VLAN-30, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-VM-LAB/BD-BD-VLAN-30]/mod-4294970006,uni/tn-VM-LAB/BD-BD-VLAN-30,transition,2021-03-02,02:22:10.002+00:00
4294970007,576460752303445626,RsVrfValidationPol created,admin,config,creation,,subj-[uni/tn-VM-LAB/ctx-VM-VRF/rsvrfValidationPol]/mod-4294970007,uni/tn-VM-LAB/ctx-VM-VRF/rsvrfValidationPol,transition,2021-03-02,02:22:09.732+00:00
4294970008,576460752303445626,RsOspfCtxPol created,admin,config,creation,,subj-[uni/tn-VM-LAB/ctx-VM-VRF/rsospfCtxPol]/mod-4294970008,uni/tn-VM-LAB/ctx-VM-VRF/rsospfCtxPol,transition,2021-03-02,02:22:09.732+00:00
4294970009,576460752303445626,RsCtxToExtRouteTagPol created,admin,config,creation,,subj-[uni/tn-VM-LAB/ctx-VM-VRF/rsctxToExtRouteTagPol]/mod-4294970009,uni/tn-VM-LAB/ctx-VM-VRF/rsctxToExtRouteTagPol,transition,2021-03-02,02:22:09.732+00:00
4294970010,576460752303445626,RsCtxToEpRet created,admin,config,creation,,subj-[uni/tn-VM-LAB/ctx-VM-VRF/rsctxToEpRet]/mod-4294970010,uni/tn-VM-LAB/ctx-VM-VRF/rsctxToEpRet,transition,2021-03-02,02:22:09.732+00:00
4294970011,576460752303445626,RsBgpCtxPol created,admin,config,creation,,subj-[uni/tn-VM-LAB/ctx-VM-VRF/rsbgpCtxPol]/mod-4294970011,uni/tn-VM-LAB/ctx-VM-VRF/rsbgpCtxPol,transition,2021-03-02,02:22:09.732+00:00
4294970012,576460752303445626,Any created,admin,config,creation,"matchT:AtleastOne, prefGrMemb:disabled",subj-[uni/tn-VM-LAB/ctx-VM-VRF/any]/mod-4294970012,uni/tn-VM-LAB/ctx-VM-VRF/any,transition,2021-03-02,02:22:09.731+00:00
4294970013,576460752303445626,Ctx VM-VRF created,admin,config,creation,"bdEnforcedEnable:no, ipDataPlaneLearning:enabled, knwMcastAct:permit, name:VM-VRF, nameAlias:VM-VRF, pcEnfDir:ingress, pcEnfPref:enforced",subj-[uni/tn-VM-LAB/ctx-VM-VRF]/mod-4294970013,uni/tn-VM-LAB/ctx-VM-VRF,transition,2021-03-02,02:22:09.731+00:00
4294970014,576460752303445626,RsMldsn created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-20/rsmldsn]/mod-4294970014,uni/tn-VM-LAB/BD-BD-VLAN-20/rsmldsn,transition,2021-03-02,02:22:09.731+00:00
4294970015,576460752303445626,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-20/rsigmpsn]/mod-4294970015,uni/tn-VM-LAB/BD-BD-VLAN-20/rsigmpsn,transition,2021-03-02,02:22:09.731+00:00
4294970016,576460752303445626,RsCtx created,admin,config,creation,tnFvCtxName:VM-VRF,subj-[uni/tn-VM-LAB/BD-BD-VLAN-20/rsctx]/mod-4294970016,uni/tn-VM-LAB/BD-BD-VLAN-20/rsctx,transition,2021-03-02,02:22:09.731+00:00
4294970017,576460752303445626,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-VM-LAB/BD-BD-VLAN-20/rsbdToEpRet]/mod-4294970017,uni/tn-VM-LAB/BD-BD-VLAN-20/rsbdToEpRet,transition,2021-03-02,02:22:09.731+00:00
4294970018,576460752303445626,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-20/rsBDToNdP]/mod-4294970018,uni/tn-VM-LAB/BD-BD-VLAN-20/rsBDToNdP,transition,2021-03-02,02:22:09.731+00:00
4294970019,576460752303445626,BD BD-VLAN-20 created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:BD-VLAN-20, nameAlias:BD-VLAN-20, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-VM-LAB/BD-BD-VLAN-20]/mod-4294970019,uni/tn-VM-LAB/BD-BD-VLAN-20,transition,2021-03-02,02:22:09.730+00:00
4294970020,576460752303445624,Ap WEB-APP-PROFILE created,admin,config,creation,"name:WEB-APP-PROFILE, nameAlias:WEB-AP, prio:unspecified",subj-[uni/tn-VM-LAB/ap-WEB-APP-PROFILE]/mod-4294970020,uni/tn-VM-LAB/ap-WEB-APP-PROFILE,transition,2021-03-02,02:22:09.485+00:00
4294970021,576460752303445622,SvcCont created,admin,config,creation,,subj-[uni/tn-VM-LAB/svcCont]/mod-4294970021,uni/tn-VM-LAB/svcCont,transition,2021-03-02,02:22:09.274+00:00
4294970022,576460752303445622,RsTenantMonPol created,admin,config,creation,,subj-[uni/tn-VM-LAB/rsTenantMonPol]/mod-4294970022,uni/tn-VM-LAB/rsTenantMonPol,transition,2021-03-02,02:22:09.274+00:00
4294970023,576460752303445622,Tenant VM-LAB created,admin,config,creation,"descr:VM LAB Env, name:VM-LAB, nameAlias:VM-LAB",subj-[uni/tn-VM-LAB]/mod-4294970023,uni/tn-VM-LAB,transition,2021-03-02,02:22:09.274+00:00
4294970024,576460752303445631,RsMldsn created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-40/rsmldsn]/mod-4294970024,uni/tn-VM-LAB/BD-BD-VLAN-40/rsmldsn,transition,2021-03-02,02:22:11.036+00:00
4294970025,576460752303445631,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-40/rsigmpsn]/mod-4294970025,uni/tn-VM-LAB/BD-BD-VLAN-40/rsigmpsn,transition,2021-03-02,02:22:11.036+00:00
4294970026,576460752303445631,RsCtx created,admin,config,creation,tnFvCtxName:VM-VRF,subj-[uni/tn-VM-LAB/BD-BD-VLAN-40/rsctx]/mod-4294970026,uni/tn-VM-LAB/BD-BD-VLAN-40/rsctx,transition,2021-03-02,02:22:11.036+00:00
4294970027,576460752303445631,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-VM-LAB/BD-BD-VLAN-40/rsbdToEpRet]/mod-4294970027,uni/tn-VM-LAB/BD-BD-VLAN-40/rsbdToEpRet,transition,2021-03-02,02:22:11.035+00:00
4294970028,576460752303445631,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-VM-LAB/BD-BD-VLAN-40/rsBDToNdP]/mod-4294970028,uni/tn-VM-LAB/BD-BD-VLAN-40/rsBDToNdP,transition,2021-03-02,02:22:11.035+00:00
