type,sfpname,partnumber,serialnumber,state,switch,interface
,,,,removed,204,eth1/33
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K3E5     ,inserted,204,eth1/47
,,,,removed,204,eth1/18
,,,,removed,204,eth1/41
,,,,removed,204,eth1/51
,,,,removed,204,eth1/46
,,,,removed,204,eth1/24
,,,,removed,204,eth1/52
,,,,removed,204,eth1/45
,,,,removed,204,eth1/27
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TB     ,inserted,206,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3A7     ,inserted,206,eth1/50
,,,,unknown,206,eth1/19
,,,,unknown,206,eth1/1
,,,,unknown,206,eth1/2
,,,,unknown,206,eth1/38
,,,,unknown,206,eth1/34
,,,,unknown,206,eth1/44
,,,,unknown,206,eth1/35
,,,,unknown,206,eth1/48
,,,,unknown,206,eth1/36
,,,,unknown,206,eth1/37
,,,,unknown,206,eth1/12
,,,,unknown,206,eth1/8
,,,,unknown,206,eth1/42
,,,,unknown,206,eth1/46
,,,,unknown,206,eth1/24
,,,,removed,206,eth1/52
,,,,unknown,206,eth1/45
,,,,unknown,206,eth1/27
,,,,unknown,206,eth1/15
,,,,unknown,206,eth1/26
,,,,unknown,206,eth1/4
,,,,unknown,206,eth1/3
,,,,unknown,206,eth1/6
,,,,unknown,206,eth1/11
,,,,unknown,206,eth1/13
,,,,unknown,206,eth1/22
,,,,unknown,206,eth1/17
,,,,unknown,206,eth1/10
,,,,unknown,206,eth1/14
,,,,unknown,206,eth1/5
,,,,unknown,206,eth1/39
,,,,unknown,206,eth1/43
,,,,unknown,206,eth1/21
,,,,unknown,206,eth1/16
,,,,removed,206,eth1/53
,,,,unknown,206,eth1/29
,,,,unknown,206,eth1/7
,,,,removed,206,eth1/54
,,,,unknown,206,eth1/25
,,,,unknown,206,eth1/40
,,,,unknown,206,eth1/31
,,,,unknown,206,eth1/32
,,,,unknown,206,eth1/9
,,,,unknown,206,eth1/20
,,,,unknown,206,eth1/28
,,,,unknown,206,eth1/30
,,,,unknown,206,eth1/33
,,,,unknown,206,eth1/47
,,,,unknown,206,eth1/23
,,,,unknown,206,eth1/18
,,,,unknown,206,eth1/41
,,,,removed,206,eth1/51
,,,,unknown,207,eth1/13
,,,,removed,207,eth1/53
,,,,unknown,207,eth1/19
,,,,unknown,207,eth1/3
,,,,unknown,207,eth1/2
,,,,unknown,207,eth1/38
,,,,unknown,207,eth1/34
,,,,unknown,207,eth1/11
,,,,unknown,207,eth1/44
,,,,unknown,207,eth1/35
,,,,unknown,207,eth1/48
,,,,unknown,207,eth1/36
,,,,unknown,207,eth1/4
,,,,unknown,207,eth1/37
,,,,unknown,207,eth1/12
,,,,unknown,207,eth1/18
,,,,unknown,207,eth1/41
,,,,removed,207,eth1/51
,,,,unknown,207,eth1/46
,,,,unknown,207,eth1/24
,,,,removed,207,eth1/52
,,,,unknown,207,eth1/45
,,,,unknown,207,eth1/27
,,,,unknown,207,eth1/22
,,,,unknown,207,eth1/39
,,,,unknown,207,eth1/43
,,,,unknown,207,eth1/21
,,,,unknown,207,eth1/6
,,,,unknown,207,eth1/16
,,,,unknown,207,eth1/1
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M14W     ,inserted,207,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M140     ,inserted,207,eth1/50
,,,,unknown,207,eth1/8
,,,,unknown,207,eth1/42
,,,,unknown,207,eth1/29
,,,,unknown,207,eth1/10
,,,,unknown,207,eth1/14
,,,,unknown,207,eth1/7
,,,,removed,207,eth1/54
,,,,unknown,207,eth1/26
,,,,unknown,207,eth1/25
,,,,unknown,207,eth1/17
,,,,unknown,207,eth1/40
,,,,unknown,207,eth1/31
,,,,unknown,207,eth1/32
,,,,unknown,207,eth1/9
,,,,unknown,207,eth1/20
,,,,unknown,207,eth1/28
,,,,unknown,207,eth1/5
,,,,unknown,207,eth1/15
,,,,unknown,207,eth1/30
,,,,unknown,207,eth1/33
,,,,unknown,207,eth1/47
,,,,unknown,207,eth1/23
,,,,unknown,208,eth1/13
,,,,removed,208,eth1/53
,,,,unknown,208,eth1/19
,,,,unknown,208,eth1/3
,,,,unknown,208,eth1/2
,,,,unknown,208,eth1/38
,,,,unknown,208,eth1/34
,,,,unknown,208,eth1/11
,,,,unknown,208,eth1/44
,,,,unknown,208,eth1/35
,,,,unknown,208,eth1/48
,,,,unknown,208,eth1/36
,,,,unknown,208,eth1/4
,,,,unknown,208,eth1/37
,,,,unknown,208,eth1/12
,,,,unknown,208,eth1/18
,,,,unknown,208,eth1/41
,,,,removed,208,eth1/51
,,,,unknown,208,eth1/46
,,,,unknown,208,eth1/24
,,,,removed,208,eth1/52
,,,,unknown,208,eth1/45
,,,,unknown,208,eth1/27
,,,,unknown,208,eth1/22
,,,,unknown,208,eth1/39
,,,,unknown,208,eth1/43
,,,,unknown,208,eth1/21
,,,,unknown,208,eth1/6
,,,,unknown,208,eth1/16
,,,,unknown,208,eth1/1
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M17W     ,inserted,208,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0RD     ,inserted,208,eth1/50
,,,,unknown,208,eth1/8
,,,,unknown,208,eth1/42
,,,,unknown,208,eth1/29
,,,,unknown,208,eth1/10
,,,,unknown,208,eth1/14
,,,,unknown,208,eth1/7
,,,,removed,208,eth1/54
,,,,unknown,208,eth1/26
,,,,unknown,208,eth1/25
,,,,unknown,208,eth1/17
,,,,unknown,208,eth1/40
,,,,unknown,208,eth1/31
,,,,unknown,208,eth1/32
,,,,unknown,208,eth1/9
,,,,unknown,208,eth1/20
,,,,unknown,208,eth1/28
,,,,unknown,208,eth1/5
,,,,unknown,208,eth1/15
,,,,unknown,208,eth1/30
,,,,unknown,208,eth1/33
,,,,unknown,208,eth1/47
,,,,unknown,208,eth1/23
,,,,unknown,209,eth1/4
,,,,unknown,209,eth1/37
,,,,unknown,209,eth1/12
,,,,unknown,209,eth1/8
,,,,unknown,209,eth1/42
,,,,unknown,209,eth1/29
,,,,unknown,209,eth1/10
,,,,unknown,209,eth1/14
,,,,unknown,209,eth1/7
,,,,removed,209,eth1/54
,,,,unknown,209,eth1/26
,,,,unknown,209,eth1/25
,,,,unknown,209,eth1/17
,,,,unknown,209,eth1/40
,,,,unknown,209,eth1/31
,,,,unknown,209,eth1/32
,,,,unknown,209,eth1/9
,,,,unknown,209,eth1/19
,,,,unknown,209,eth1/3
,,,,unknown,209,eth1/1
,,,,unknown,209,eth1/2
,,,,unknown,209,eth1/38
,,,,unknown,209,eth1/34
,,,,unknown,209,eth1/11
,,,,unknown,209,eth1/44
,,,,unknown,209,eth1/35
,,,,unknown,209,eth1/48
,,,,unknown,209,eth1/36
,,,,unknown,209,eth1/16
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0YF     ,inserted,209,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M14Z     ,inserted,209,eth1/50
,,,,unknown,209,eth1/20
,,,,unknown,209,eth1/28
,,,,unknown,209,eth1/5
,,,,unknown,209,eth1/15
,,,,unknown,209,eth1/30
,,,,unknown,209,eth1/33
,,,,unknown,209,eth1/47
,,,,unknown,209,eth1/23
,,,,unknown,209,eth1/18
,,,,unknown,209,eth1/41
,,,,removed,209,eth1/51
,,,,unknown,209,eth1/46
,,,,unknown,209,eth1/24
,,,,removed,209,eth1/52
,,,,unknown,209,eth1/45
,,,,unknown,209,eth1/27
,,,,unknown,209,eth1/22
,,,,unknown,209,eth1/39
,,,,unknown,209,eth1/43
,,,,unknown,209,eth1/21
,,,,unknown,209,eth1/6
,,,,unknown,209,eth1/13
,,,,removed,209,eth1/53
,,,,unknown,210,eth1/8
,,,,unknown,210,eth1/42
,,,,unknown,210,eth1/29
,,,,unknown,210,eth1/10
,,,,unknown,210,eth1/14
,,,,unknown,210,eth1/7
,,,,removed,210,eth1/54
,,,,unknown,210,eth1/26
,,,,unknown,210,eth1/25
,,,,unknown,210,eth1/17
,,,,unknown,210,eth1/40
,,,,unknown,210,eth1/31
,,,,unknown,210,eth1/32
,,,,unknown,210,eth1/9
,,,,unknown,210,eth1/20
,,,,unknown,210,eth1/28
,,,,unknown,210,eth1/5
,,,,unknown,210,eth1/15
,,,,unknown,210,eth1/30
,,,,unknown,210,eth1/33
,,,,unknown,210,eth1/44
,,,,unknown,210,eth1/35
,,,,unknown,210,eth1/48
,,,,unknown,210,eth1/36
,,,,unknown,210,eth1/4
,,,,unknown,210,eth1/37
,,,,unknown,210,eth1/12
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0R5     ,inserted,210,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0R1     ,inserted,210,eth1/50
,,,,unknown,210,eth1/47
,,,,unknown,210,eth1/23
,,,,unknown,210,eth1/18
,,,,unknown,210,eth1/41
,,,,removed,210,eth1/51
,,,,unknown,210,eth1/46
,,,,unknown,210,eth1/24
,,,,removed,210,eth1/52
,,,,unknown,210,eth1/45
,,,,unknown,210,eth1/27
,,,,unknown,210,eth1/22
,,,,unknown,210,eth1/39
,,,,unknown,210,eth1/43
,,,,unknown,210,eth1/21
,,,,unknown,210,eth1/6
,,,,unknown,210,eth1/16
,,,,unknown,210,eth1/13
,,,,removed,210,eth1/53
,,,,unknown,210,eth1/19
,,,,unknown,210,eth1/3
,,,,unknown,210,eth1/1
,,,,unknown,210,eth1/2
,,,,unknown,210,eth1/38
,,,,unknown,210,eth1/34
,,,,unknown,210,eth1/11
,,,,unknown,211,eth1/42
,,,,unknown,211,eth1/29
,,,,unknown,211,eth1/10
,,,,unknown,211,eth1/14
,,,,removed,211,eth1/54
,,,,unknown,211,eth1/25
,,,,unknown,211,eth1/17
,,,,unknown,211,eth1/40
,,,,unknown,211,eth1/31
,,,,unknown,211,eth1/32
,,,,unknown,211,eth1/20
,,,,unknown,211,eth1/28
,,,,unknown,211,eth1/5
,,,,unknown,211,eth1/30
,,,,unknown,211,eth1/33
,,,,unknown,211,eth1/47
,,,,unknown,211,eth1/18
,,,,removed,211,eth1/51
,,,,unknown,211,eth1/46
,,,,unknown,211,eth1/44
,,,,unknown,211,eth1/41
,,,,unknown,211,eth1/7
,,,,unknown,211,eth1/1
,,,,unknown,211,eth1/23
,,,,unknown,211,eth1/22
,,,,unknown,211,eth1/4
,,,,unknown,211,eth1/45
,,,,unknown,211,eth1/21
,,,,unknown,211,eth1/26
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TF     ,inserted,211,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GU     ,inserted,211,eth1/50
,,,,unknown,211,eth1/13
,,,,removed,211,eth1/53
,,,,unknown,211,eth1/19
,,,,unknown,211,eth1/3
,,,,unknown,211,eth1/2
,,,,unknown,211,eth1/38
,,,,unknown,211,eth1/34
,,,,unknown,211,eth1/11
,,,,unknown,211,eth1/35
,,,,unknown,211,eth1/48
,,,,unknown,211,eth1/36
,,,,unknown,211,eth1/37
,,,,unknown,211,eth1/12
,,,,removed,211,eth1/52
,,,,unknown,211,eth1/27
,,,,unknown,211,eth1/39
,,,,unknown,211,eth1/6
,,,,unknown,211,eth1/16
,,,,unknown,211,eth1/24
,,,,unknown,211,eth1/15
,,,,unknown,211,eth1/8
,,,,unknown,211,eth1/9
,,,,unknown,211,eth1/43
,,,,unknown,212,eth1/4
,,,,unknown,212,eth1/37
,,,,unknown,212,eth1/12
,,,,unknown,212,eth1/8
,,,,unknown,212,eth1/42
,,,,unknown,212,eth1/29
,,,,unknown,212,eth1/10
,,,,unknown,212,eth1/14
,,,,unknown,212,eth1/7
,,,,removed,212,eth1/54
,,,,unknown,212,eth1/26
,,,,unknown,212,eth1/25
,,,,unknown,212,eth1/17
,,,,unknown,212,eth1/40
,,,,unknown,212,eth1/31
,,,,unknown,212,eth1/32
,,,,unknown,212,eth1/9
,,,,unknown,212,eth1/19
,,,,unknown,212,eth1/3
,,,,unknown,212,eth1/1
,,,,unknown,212,eth1/2
,,,,unknown,212,eth1/38
,,,,unknown,212,eth1/34
,,,,unknown,212,eth1/11
,,,,unknown,212,eth1/44
,,,,unknown,212,eth1/35
,,,,unknown,212,eth1/48
,,,,unknown,212,eth1/36
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GX     ,inserted,212,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0T9     ,inserted,212,eth1/50
,,,,unknown,212,eth1/20
,,,,unknown,212,eth1/28
,,,,unknown,212,eth1/5
,,,,unknown,212,eth1/15
,,,,unknown,212,eth1/30
,,,,unknown,212,eth1/33
,,,,unknown,212,eth1/47
,,,,unknown,212,eth1/23
,,,,unknown,212,eth1/18
,,,,unknown,212,eth1/41
,,,,removed,212,eth1/51
,,,,unknown,212,eth1/46
,,,,unknown,212,eth1/24
,,,,removed,212,eth1/52
,,,,unknown,212,eth1/45
,,,,unknown,212,eth1/27
,,,,unknown,212,eth1/22
,,,,unknown,212,eth1/39
,,,,unknown,212,eth1/43
,,,,unknown,212,eth1/21
,,,,unknown,212,eth1/6
,,,,unknown,212,eth1/16
,,,,unknown,212,eth1/13
,,,,removed,212,eth1/53
,,,,removed,213,eth1/51
,,,,unknown,213,eth1/46
,,,,unknown,213,eth1/24
,,,,removed,213,eth1/52
,,,,unknown,213,eth1/45
,,,,unknown,213,eth1/27
,,,,unknown,213,eth1/22
,,,,unknown,213,eth1/39
,,,,unknown,213,eth1/43
,,,,unknown,213,eth1/21
,,,,unknown,213,eth1/6
,,,,unknown,213,eth1/16
,,,,unknown,213,eth1/13
,,,,unknown,213,eth1/31
,,,,unknown,213,eth1/32
,,,,unknown,213,eth1/9
,,,,unknown,213,eth1/20
,,,,unknown,213,eth1/28
,,,,unknown,213,eth1/5
,,,,unknown,213,eth1/15
,,,,unknown,213,eth1/30
,,,,unknown,213,eth1/33
,,,,unknown,213,eth1/23
,,,,unknown,213,eth1/18
,,,,unknown,213,eth1/41
,,,,unknown,213,eth1/47
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U05T     ,inserted,213,eth1/49
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0HB     ,inserted,213,eth1/50
,,,,removed,213,eth1/53
,,,,unknown,213,eth1/19
,,,,unknown,213,eth1/3
,,,,unknown,213,eth1/1
,,,,unknown,213,eth1/2
,,,,unknown,213,eth1/38
,,,,unknown,213,eth1/34
,,,,unknown,213,eth1/11
,,,,unknown,213,eth1/44
,,,,unknown,213,eth1/35
,,,,unknown,213,eth1/48
,,,,unknown,213,eth1/36
,,,,unknown,213,eth1/4
,,,,unknown,213,eth1/37
,,,,unknown,213,eth1/12
,,,,unknown,213,eth1/8
,,,,unknown,213,eth1/42
,,,,unknown,213,eth1/29
,,,,unknown,213,eth1/10
,,,,unknown,213,eth1/14
,,,,unknown,213,eth1/7
,,,,removed,213,eth1/54
,,,,unknown,213,eth1/26
,,,,unknown,213,eth1/25
,,,,unknown,213,eth1/17
,,,,unknown,213,eth1/40
,,,,unknown,215,eth1/16
,,,,unknown,215,eth1/13
,,,,removed,215,eth1/53
,,,,unknown,215,eth1/19
,,,,unknown,215,eth1/3
,,,,unknown,215,eth1/1
,,,,unknown,215,eth1/2
,,,,unknown,215,eth1/38
,,,,unknown,215,eth1/34
,,,,unknown,215,eth1/11
,,,,unknown,215,eth1/44
,,,,unknown,215,eth1/35
,,,,unknown,215,eth1/48
,,,,unknown,215,eth1/36
,,,,unknown,215,eth1/4
,,,,unknown,215,eth1/37
,,,,unknown,215,eth1/12
,,,,unknown,215,eth1/18
,,,,unknown,215,eth1/41
,,,,removed,215,eth1/51
,,,,unknown,215,eth1/46
,,,,unknown,215,eth1/24
,,,,removed,215,eth1/52
,,,,unknown,215,eth1/45
,,,,unknown,215,eth1/27
,,,,unknown,215,eth1/22
,,,,unknown,215,eth1/39
,,,,unknown,215,eth1/43
,,,,unknown,215,eth1/21
,,,,unknown,215,eth1/6
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18N     ,inserted,215,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18L     ,inserted,215,eth1/50
,,,,unknown,215,eth1/8
,,,,unknown,215,eth1/42
,,,,unknown,215,eth1/29
,,,,unknown,215,eth1/10
,,,,unknown,215,eth1/14
,,,,unknown,215,eth1/7
,,,,removed,215,eth1/54
,,,,unknown,215,eth1/26
,,,,unknown,215,eth1/25
,,,,unknown,215,eth1/17
,,,,unknown,215,eth1/40
,,,,unknown,215,eth1/31
,,,,unknown,215,eth1/32
,,,,unknown,215,eth1/9
,,,,unknown,215,eth1/20
,,,,unknown,215,eth1/28
,,,,unknown,215,eth1/5
,,,,unknown,215,eth1/15
,,,,unknown,215,eth1/30
,,,,unknown,215,eth1/33
,,,,unknown,215,eth1/47
,,,,unknown,215,eth1/23
,,,,unknown,216,eth1/13
,,,,removed,216,eth1/53
,,,,unknown,216,eth1/19
,,,,unknown,216,eth1/3
,,,,unknown,216,eth1/1
,,,,unknown,216,eth1/2
,,,,unknown,216,eth1/38
,,,,unknown,216,eth1/34
,,,,unknown,216,eth1/11
,,,,unknown,216,eth1/44
,,,,unknown,216,eth1/35
,,,,unknown,216,eth1/48
,,,,unknown,216,eth1/36
,,,,unknown,216,eth1/4
,,,,unknown,216,eth1/37
,,,,unknown,216,eth1/12
,,,,unknown,216,eth1/18
,,,,unknown,216,eth1/41
,,,,removed,216,eth1/51
,,,,unknown,216,eth1/46
,,,,unknown,216,eth1/24
,,,,removed,216,eth1/52
,,,,unknown,216,eth1/45
,,,,unknown,216,eth1/27
,,,,unknown,216,eth1/22
,,,,unknown,216,eth1/39
,,,,unknown,216,eth1/43
,,,,unknown,216,eth1/21
,,,,unknown,216,eth1/6
,,,,unknown,216,eth1/16
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18S     ,inserted,216,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18Q     ,inserted,216,eth1/50
,,,,unknown,216,eth1/8
,,,,unknown,216,eth1/42
,,,,unknown,216,eth1/29
,,,,unknown,216,eth1/10
,,,,unknown,216,eth1/14
,,,,unknown,216,eth1/7
,,,,removed,216,eth1/54
,,,,unknown,216,eth1/26
,,,,unknown,216,eth1/25
,,,,unknown,216,eth1/17
,,,,unknown,216,eth1/40
,,,,unknown,216,eth1/31
,,,,unknown,216,eth1/32
,,,,unknown,216,eth1/9
,,,,unknown,216,eth1/20
,,,,unknown,216,eth1/28
,,,,unknown,216,eth1/5
,,,,unknown,216,eth1/15
,,,,unknown,216,eth1/30
,,,,unknown,216,eth1/33
,,,,unknown,216,eth1/47
,,,,unknown,216,eth1/23
,,,,unknown,214,eth1/31
,,,,unknown,214,eth1/32
,,,,unknown,214,eth1/9
,,,,unknown,214,eth1/20
,,,,unknown,214,eth1/28
,,,,unknown,214,eth1/5
,,,,unknown,214,eth1/15
,,,,unknown,214,eth1/30
,,,,unknown,214,eth1/33
,,,,unknown,214,eth1/23
,,,,unknown,214,eth1/18
,,,,unknown,214,eth1/41
,,,,removed,214,eth1/51
,,,,unknown,214,eth1/46
,,,,unknown,214,eth1/24
,,,,removed,214,eth1/52
,,,,unknown,214,eth1/45
,,,,unknown,214,eth1/27
,,,,unknown,214,eth1/29
,,,,unknown,214,eth1/10
,,,,unknown,214,eth1/14
,,,,unknown,214,eth1/7
,,,,removed,214,eth1/54
,,,,unknown,214,eth1/26
,,,,unknown,214,eth1/25
,,,,unknown,214,eth1/17
,,,,unknown,214,eth1/40
,,,,unknown,214,eth1/47
,,,,unknown,214,eth1/6
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18T     ,inserted,214,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0FG     ,inserted,214,eth1/50
,,,,unknown,214,eth1/22
,,,,unknown,214,eth1/39
,,,,unknown,214,eth1/43
,,,,unknown,214,eth1/21
,,,,unknown,214,eth1/16
,,,,unknown,214,eth1/13
,,,,removed,214,eth1/53
,,,,unknown,214,eth1/19
,,,,unknown,214,eth1/3
,,,,unknown,214,eth1/1
,,,,unknown,214,eth1/2
,,,,unknown,214,eth1/38
,,,,unknown,214,eth1/34
,,,,unknown,214,eth1/11
,,,,unknown,214,eth1/44
,,,,unknown,214,eth1/35
,,,,unknown,214,eth1/48
,,,,unknown,214,eth1/36
,,,,unknown,214,eth1/4
,,,,unknown,214,eth1/37
,,,,unknown,214,eth1/12
,,,,unknown,214,eth1/8
,,,,unknown,214,eth1/42
,,,,unknown,217,eth1/8
,,,,unknown,217,eth1/42
,,,,unknown,217,eth1/29
,,,,unknown,217,eth1/10
,,,,unknown,217,eth1/14
,,,,unknown,217,eth1/7
,,,,removed,217,eth1/54
,,,,unknown,217,eth1/26
,,,,unknown,217,eth1/25
,,,,unknown,217,eth1/17
,,,,unknown,217,eth1/40
,,,,unknown,217,eth1/31
,,,,unknown,217,eth1/32
,,,,unknown,217,eth1/9
,,,,unknown,217,eth1/20
,,,,unknown,217,eth1/28
,,,,unknown,217,eth1/5
,,,,unknown,217,eth1/15
,,,,unknown,217,eth1/30
,,,,unknown,217,eth1/44
,,,,unknown,217,eth1/35
,,,,unknown,217,eth1/36
,,,,unknown,217,eth1/4
,,,,unknown,217,eth1/37
,,,,unknown,217,eth1/12
,,,,unknown,217,eth1/48
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212305AC     ,inserted,217,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0NG     ,inserted,217,eth1/50
,,,,unknown,217,eth1/33
,,,,unknown,217,eth1/47
,,,,unknown,217,eth1/23
,,,,unknown,217,eth1/18
,,,,unknown,217,eth1/41
,,,,removed,217,eth1/51
,,,,unknown,217,eth1/46
,,,,unknown,217,eth1/24
,,,,removed,217,eth1/52
,,,,unknown,217,eth1/45
,,,,unknown,217,eth1/27
,,,,unknown,217,eth1/22
,,,,unknown,217,eth1/39
,,,,unknown,217,eth1/43
,,,,unknown,217,eth1/21
,,,,unknown,217,eth1/6
,,,,unknown,217,eth1/16
,,,,unknown,217,eth1/13
,,,,removed,217,eth1/53
,,,,unknown,217,eth1/19
,,,,unknown,217,eth1/3
,,,,unknown,217,eth1/1
,,,,unknown,217,eth1/2
,,,,unknown,217,eth1/38
,,,,unknown,217,eth1/34
,,,,unknown,217,eth1/11
,,,,unknown,218,eth1/1
,,,,unknown,218,eth1/2
,,,,unknown,218,eth1/38
,,,,unknown,218,eth1/34
,,,,unknown,218,eth1/11
,,,,unknown,218,eth1/44
,,,,unknown,218,eth1/35
,,,,unknown,218,eth1/36
,,,,unknown,218,eth1/4
,,,,unknown,218,eth1/37
,,,,unknown,218,eth1/12
,,,,unknown,218,eth1/8
,,,,unknown,218,eth1/42
,,,,unknown,218,eth1/29
,,,,unknown,218,eth1/10
,,,,unknown,218,eth1/14
,,,,unknown,218,eth1/45
,,,,unknown,218,eth1/27
,,,,unknown,218,eth1/22
,,,,unknown,218,eth1/39
,,,,unknown,218,eth1/43
,,,,unknown,218,eth1/21
,,,,unknown,218,eth1/6
,,,,unknown,218,eth1/16
,,,,unknown,218,eth1/13
,,,,removed,218,eth1/53
,,,,unknown,218,eth1/19
,,,,unknown,218,eth1/3
,,,,unknown,218,eth1/48
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FNC     ,inserted,218,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0GJ     ,inserted,218,eth1/50
,,,,unknown,218,eth1/7
,,,,removed,218,eth1/54
,,,,unknown,218,eth1/26
,,,,unknown,218,eth1/25
,,,,unknown,218,eth1/17
,,,,unknown,218,eth1/40
,,,,unknown,218,eth1/31
,,,,unknown,218,eth1/32
,,,,unknown,218,eth1/9
,,,,unknown,218,eth1/20
,,,,unknown,218,eth1/28
,,,,unknown,218,eth1/5
,,,,unknown,218,eth1/15
,,,,unknown,218,eth1/30
,,,,unknown,218,eth1/33
,,,,unknown,218,eth1/47
,,,,unknown,218,eth1/23
,,,,unknown,218,eth1/18
,,,,unknown,218,eth1/41
,,,,removed,218,eth1/51
,,,,unknown,218,eth1/46
,,,,unknown,218,eth1/24
,,,,removed,218,eth1/52
,,,,unknown,219,eth1/13
,,,,unknown,219,eth1/19
,,,,unknown,219,eth1/3
,,,,unknown,219,eth1/1
,,,,unknown,219,eth1/2
,,,,unknown,219,eth1/38
,,,,unknown,219,eth1/34
,,,,unknown,219,eth1/11
,,,,unknown,219,eth1/44
,,,,unknown,219,eth1/35
,,,,unknown,219,eth1/48
,,,,unknown,219,eth1/36
,,,,unknown,219,eth1/4
,,,,unknown,219,eth1/37
,,,,unknown,219,eth1/12
,,,,unknown,219,eth1/8
,,,,unknown,219,eth1/42
,,,,unknown,219,eth1/29
,,,,unknown,219,eth1/46
,,,,unknown,219,eth1/24
,,,,removed,219,eth1/52
,,,,unknown,219,eth1/45
,,,,unknown,219,eth1/27
,,,,unknown,219,eth1/22
,,,,unknown,219,eth1/39
,,,,unknown,219,eth1/43
,,,,unknown,219,eth1/21
,,,,unknown,219,eth1/6
,,,,unknown,219,eth1/16
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FP5     ,inserted,219,eth1/49
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M0H6     ,inserted,219,eth1/50
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U00C     ,inserted,219,eth1/53
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GR     ,inserted,219,eth1/54
,,,,unknown,219,eth1/10
,,,,unknown,219,eth1/14
,,,,unknown,219,eth1/7
,,,,unknown,219,eth1/26
,,,,unknown,219,eth1/25
,,,,unknown,219,eth1/17
,,,,unknown,219,eth1/40
,,,,unknown,219,eth1/31
,,,,unknown,219,eth1/32
,,,,unknown,219,eth1/9
,,,,unknown,219,eth1/20
,,,,unknown,219,eth1/28
,,,,unknown,219,eth1/5
,,,,unknown,219,eth1/15
,,,,unknown,219,eth1/30
,,,,unknown,219,eth1/33
,,,,unknown,219,eth1/47
,,,,unknown,219,eth1/23
,,,,unknown,219,eth1/18
,,,,unknown,219,eth1/41
,,,,removed,219,eth1/51
10Gbase-SR,CISCO-AVAGO     ,SFBR-709SMZ-CS1 ,AVD22339AAL     ,inserted,221,eth1/6
10Gbase-LR,CISCO-AVAGO     ,SFCT-739SMZ     ,AVD2233K4SY     ,inserted,221,eth1/43
